apple_id,trim_title,apple_title,genre,apple_rating,apple_reviews,apple_size,pegi,normed_apple_rating,google_title,google_rating,google_reviews,google_size,price,normed_google_rating,log_google_reviews,log_apple_reviews,z_score_google_rating,z_score_apple_rating,z_score_google_sub_apple,norm_google_sub_apple,google_revenue,apple_revenue,log_google_revenue,log_apple_revenue
477128284,Etsy,"Etsy: Shop Handmade, Vintage & Creative Goods",Lifestyle,4.5,30434,115.3203125,Everyone,0.9,Etsy: Handmade & Vintage Goods,4.3,95520,15.0,0.0,0.86,4.980094313785294,4.483359036280686,0.2517176688858081,0.6380432665798778,-0.38632559769406966,-0.040000000000000036,0.0,0.0,,
1147452760,European War 5,European War 5: Empire,Games,4.0,104,121.650390625,Everyone 10+,0.8,European War 5:Empire,3.8,9513,82.0,0.0,0.76,3.9783174967467514,2.0170333392987803,-0.7354128726318624,-0.08398744916625872,-0.6514254234656036,-0.040000000000000036,0.0,0.0,,
487922291,Eventbrite,Eventbrite - Local Events & Fun Things To Do Near Me,Entertainment,4.0,2353,50.0859375,Everyone,0.8,Eventbrite - Discover popular events & nearby fun,4.4,63773,8.8,0.0,0.8800000000000001,4.804636847484356,3.3716219271760215,0.4491437771893432,-0.08398744916625872,0.5331312263556018,0.08000000000000007,0.0,0.0,,
281796108,Evernote,Evernote - stay organized,Business,4.0,161065,151.232421875,Everyone,0.8,"Evernote – Organizer, Planner for Notes & Memos",4.6,1488396,,0.0,0.92,6.172718494203393,5.207001176928917,0.84399599379641,-0.08398744916625872,0.9279834429626688,0.12,0.0,0.0,,
645705454,Evil Apples,Evil Apples: A Filthy Adult Card & Party Game,Games,4.5,53415,120.2109375,Mature 17+,0.9,Evil Apples: A Dirty Card Game,4.3,137696,55.0,0.0,0.86,5.138921324402461,4.727663232729934,0.2517176688858081,0.6380432665798778,-0.38632559769406966,-0.040000000000000036,0.0,0.0,,
616728264,Eyes,Eyes - the horror game,Games,4.5,567,98.3125,Teen,0.9,Eyes - The Scary Horror Game Adventure,4.4,499483,99.0,0.0,0.8800000000000001,5.698520711517293,2.7535830588929056,0.4491437771893432,0.6380432665798778,-0.18889948939053458,-0.019999999999999907,0.0,0.0,,
352670055,F,F-Sim Space Shuttle,Games,4.5,6403,72.85546875,Everyone,0.9,F-Stop Gallery Pro,4.4,1302,58.0,4.99,0.8800000000000001,3.1146109842321725,3.806383501824167,0.4491437771893432,0.6380432665798778,-0.18889948939053458,-0.019999999999999907,6496.9800000000005,31950.97,3.8127115298555623,4.504484047447558
1078553808,FINAL FANTASY BRAVE EXVIUS,FINAL FANTASY BRAVE EXVIUS,Games,4.5,28187,103.8720703125,Teen,0.9,FINAL FANTASY BRAVE EXVIUS,4.6,745684,83.0,0.0,0.92,5.872554824616388,4.450048855482191,0.84399599379641,0.6380432665798778,0.20595272721653224,0.020000000000000018,0.0,0.0,,
609577016,FINAL FANTASY V,FINAL FANTASY V,Games,4.5,1808,159.29296875,Everyone 10+,0.9,FINAL FANTASY V,4.5,15924,4.2,7.99,0.9,4.2020521689120605,3.257198426139344,0.6465698854928766,0.6380432665798778,0.008526618912998885,0.0,127232.76000000001,14445.92,5.104598948226051,4.159745205453335
571096102,FOX NOW,FOX NOW - Watch Full Episodes and Stream Live TV,Entertainment,4.5,39391,54.3349609375,Everyone,0.9,FOX NOW - On Demand & Live TV,3.9,60841,,0.0,0.78,4.784196343627389,4.595397006170128,-0.5379867643283281,0.6380432665798778,-1.176030030908206,-0.12,0.0,0.0,,
767268733,FXNOW,"FXNOW - Full Episodes, Movies, and Stream Live TV",Entertainment,3.0,9496,68.2158203125,Teen,0.6,"FXNOW: Movies, Shows & Live TV",3.9,31552,,0.0,0.78,4.499026893261117,3.9775407059465344,-0.5379867643283281,-1.5280488806585315,0.9900621163302034,0.18000000000000005,0.0,0.0,,
284882215,Facebook,Facebook,Social Networking,3.5,2974676,371.818359375,Everyone,0.7,Facebook,4.1,78158306,,0.0,0.82,7.892975137931481,6.473439669535169,-0.14313454772126047,-0.8060181649123952,0.6628836171911348,0.12,0.0,0.0,,
606310581,Facetune,Facetune,Social Networking,4.5,7643,58.32421875,Everyone,0.9,Facetune - For Free,4.4,49553,48.0,5.99,0.8800000000000001,4.695069952343106,3.8832638595849738,0.4491437771893432,0.6380432665798778,-0.18889948939053458,-0.019999999999999907,296822.47000000003,45781.57,5.472496774732417,4.660690681974285
991153141,Fallout Shelter,Fallout Shelter,Games,4.5,199396,1118.5859375,Teen,0.9,Fallout Shelter,4.6,2719142,25.0,0.0,0.92,6.434431888060515,5.299716441862538,0.84399599379641,0.6380432665798778,0.20595272721653224,0.020000000000000018,0.0,0.0,,
838500730,Family Guy,Family Guy: The Quest for Stuff,Games,4.5,104060,125.1767578125,Mature 17+,0.9,Family Guy- Another Freakin' Mobile Game,4.5,221691,94.0,0.0,0.9,5.345748062398765,5.017283821560017,0.6465698854928766,0.6380432665798778,0.008526618912998885,0.0,0.0,0.0,,
599664106,FanDuel,"FanDuel - Daily Fantasy Baseball, Golf & Sports",Health & Fitness,4.5,8014,85.0087890625,Mature 17+,0.9,FanDuel: Daily Fantasy Sports,4.6,29673,57.0,0.0,0.92,4.472361456582476,3.9038493380966814,0.84399599379641,0.6380432665798778,0.20595272721653224,0.020000000000000018,0.0,0.0,,
307906541,Fandango Movies,Fandango Movies - Times + Tickets,Entertainment,4.0,291787,78.12890625,Everyone,0.8,Fandango Movies - Times + Tickets,4.6,243747,,0.0,0.92,5.386939279174826,5.465065938845875,0.84399599379641,-0.08398744916625872,0.9279834429626688,0.12,0.0,0.0,,
324266640,Fantasy Football Manager,Fantasy Football Manager - FFM for FPL,Health & Fitness,3.0,292,34.3310546875,Mature 17+,0.6,Fantasy Football Manager (FPL),4.4,63650,4.6,0.0,0.8800000000000001,4.803798407989674,2.465382851448418,0.4491437771893432,-1.5280488806585315,1.9771926578478747,0.28000000000000014,0.0,0.0,,
608206510,Farm Heroes Saga,Farm Heroes Saga,Games,4.5,187579,250.2646484375,Everyone,0.9,Farm Heroes Saga,4.4,7614130,70.0,0.0,0.8800000000000001,6.881620287477123,5.2731842162679055,0.4491437771893432,0.6380432665798778,-0.18889948939053458,-0.019999999999999907,0.0,0.0,,
738717933,Farming Simulator 14,Farming Simulator 14,Games,4.0,3615,127.046875,Everyone,0.8,Farming Simulator 14,4.5,530854,51.0,0.0,0.9,5.724975094126807,3.5581083016305493,0.6465698854928766,-0.08398744916625872,0.7305573346591354,0.09999999999999998,0.0,0.0,,
992051355,Farming Simulator 16,Farming Simulator 16,Games,4.5,2637,176.9755859375,Everyone,0.9,Farming Simulator 16,4.2,32812,14.0,2.99,0.8400000000000001,4.516032702878934,3.4211101297934334,0.054291560582274696,0.6380432665798778,-0.5837517059976031,-0.05999999999999994,98107.88,7884.63,4.991703891203362,3.8967813181178634
1066091585,Fernanfloo,Fernanfloo,Games,4.5,2886,60.3544921875,Everyone 10+,0.9,Fernanfloo,4.8,526595,49.0,0.0,0.96,5.721476731179623,3.460296326757476,1.2388482104034786,0.6380432665798778,0.6008049438236008,0.05999999999999994,0.0,0.0,,
1061724021,Fiesta by Tango,Fiesta by Tango - Chat & Meet New People,Social Networking,4.5,885,170.7294921875,Mature 17+,0.9,"Fiesta by Tango - Find, Meet and Make New Friends",4.3,112223,34.0,0.0,0.86,5.0500818742946425,2.946943270697825,0.2517176688858081,0.6380432665798778,-0.38632559769406966,-0.040000000000000036,0.0,0.0,,
1055677337,Firefox Focus,Firefox Focus: The privacy browser,Utilities,4.0,477,14.3828125,Mature 17+,0.8,Firefox Focus: The privacy browser,4.4,36880,4.0,0.0,0.8800000000000001,4.566790912381592,2.6785183790401144,0.4491437771893432,-0.08398744916625872,0.5331312263556018,0.08000000000000007,0.0,0.0,,
664575829,Fishdom,Fishdom,Games,4.5,39217,173.4970703125,Everyone,0.9,Fishdom,4.6,2157930,,0.0,0.92,6.334037352716305,4.5934743681875005,0.84399599379641,0.6380432665798778,0.20595272721653224,0.020000000000000018,0.0,0.0,,
462638897,Fitbit,Fitbit,Health & Fitness,4.0,90496,126.755859375,Everyone,0.8,Fitbit,3.9,357417,,0.0,0.78,5.553175205222251,4.956629383444766,-0.5379867643283281,-0.08398744916625872,-0.45399931516206943,-0.020000000000000018,0.0,0.0,,
912536422,Five Nights at Freddys,Five Nights at Freddy's,Games,4.5,27388,47.6328125,Teen,0.9,Five Nights at Freddy's,4.6,100805,50.0,2.99,0.92,5.003482073960253,4.437560319195281,0.84399599379641,0.6380432665798778,0.20595272721653224,0.020000000000000018,301406.95,81890.12000000001,5.479153262284683,4.91323150751971
941143328,Five Nights at Freddys 2,Five Nights at Freddy's 2,Games,4.5,18107,35.58203125,Teen,0.9,Five Nights at Freddy's 2,4.6,73919,40.0,2.99,0.92,4.868756082976397,4.257846501591155,0.84399599379641,0.6380432665798778,0.20595272721653224,0.020000000000000018,221017.81000000003,54139.93,5.344427271300826,4.733517689915584
973482987,Five Nights at Freddys 3,Five Nights at Freddy's 3,Games,4.5,9876,45.51171875,Teen,0.9,Five Nights at Freddy's 3,4.7,27856,50.0,2.99,0.94,4.444918753773255,3.9945810812598936,1.0414221020999452,0.6380432665798778,0.4033788355200675,0.039999999999999925,83289.44,29529.24,4.920589942097685,4.470252269584324
1023146677,Five Nights at Freddys 4,Five Nights at Freddys 4,Games,4.5,5478,48.4609375,Teen,0.9,Five Nights at Freddy's 4,4.6,21266,45.0,2.99,0.92,4.327685809541024,3.7386220279179416,0.84399599379641,0.6380432665798778,0.20595272721653224,0.020000000000000018,63585.340000000004,16379.220000000001,4.803356997865454,4.214293216242372
429851711,Flashlight,Flashlight ！,Utilities,4.5,35769,13.671875,Everyone,0.9,Flashlight,4.7,115409,,0.0,0.94,5.0622396779525385,4.553506798674196,1.0414221020999452,0.6380432665798778,0.4033788355200675,0.039999999999999925,0.0,0.0,,
725097967,Flipp,"Flipp - Weekly Ads, Shopping List, and Coupons",Lifestyle,4.5,6677,88.1005859375,Everyone,0.9,Flipp - Weekly Shopping,4.6,85858,,0.0,0.92,4.9337807676854615,3.824581376233482,0.84399599379641,0.6380432665798778,0.20595272721653224,0.020000000000000018,0.0,0.0,,
997878440,Flipped Out,Flipped Out – The Powerpuff Girls Match 3 Puzzle / Fighting Action Game,Games,4.5,124,611.181640625,Everyone 10+,0.9,Flipped Out! - Powerpuff Girls,4.4,412,22.0,2.99,0.8800000000000001,2.6148972160331345,2.093421685162235,0.4491437771893432,0.6380432665798778,-0.18889948939053458,-0.019999999999999907,1231.88,370.76000000000005,3.090568404357564,2.5690928734866647
526641427,Flow Free,Flow Free,Games,4.5,373857,19.7119140625,Everyone,0.9,Flow Free,4.3,1295557,11.0,0.0,0.86,6.112456525188224,5.572705516674319,0.2517176688858081,0.6380432665798778,-0.38632559769406966,-0.040000000000000036,0.0,0.0,,
1146177222,Flud,Flud.,Games,3.5,15,8.810546875,Everyone,0.7,Flud (Ad free),4.8,5639,,1.49,0.96,3.751202094588352,1.1760912590556811,1.2388482104034786,-0.8060181649123952,2.044866375315874,0.26,8402.11,22.35,3.924388363000627,1.3492775274679552
388491656,Fly Delta,Fly Delta,Auto & Vehicles,3.0,8094,134.2802734375,Everyone,0.6,Fly Delta,3.7,27560,46.0,0.0,0.74,4.440279213235588,3.908163200055548,-0.932838980935396,-1.5280488806585315,0.5952098997231355,0.14,0.0,0.0,,
651309421,FollowMeter for Instagram,FollowMeter for Instagram - Followers Tracking,Social Networking,4.5,11976,11.271484375,Everyone,0.9,FollowMeter for Instagram,4.4,90082,8.8,0.0,0.8800000000000001,4.954638019817677,4.078311787334996,0.4491437771893432,0.6380432665798778,-0.18889948939053458,-0.019999999999999907,0.0,0.0,,
367623543,Fox News,Fox News,News,4.0,132703,61.7080078125,Everyone,0.8,"Fox News – Breaking News, Live Video & News Alerts",4.5,249919,,0.0,0.9,5.397799274459727,5.122880741016044,0.6465698854928766,-0.08398744916625872,0.7305573346591354,0.09999999999999998,0.0,0.0,,
994933845,Free Fur All,Free Fur All – We Bare Bears Minigame Collection,Games,4.5,1449,345.736328125,Everyone,0.9,Free Fur All – We Bare Bears,4.2,256916,25.0,0.0,0.8400000000000001,5.409791151737474,3.1610683854711743,0.054291560582274696,0.6380432665798778,-0.5837517059976031,-0.05999999999999994,0.0,0.0,,
518158653,FreePrints,FreePrints – Photos Delivered,Social Networking,5.0,26060,107.5654296875,Everyone,1.0,FreePrints – Free Photos Delivered,4.8,109500,37.0,0.0,0.96,5.039414119176137,4.415974411376566,1.2388482104034786,1.3600739823260142,-0.12122577192253559,-0.040000000000000036,0.0,0.0,,
505728417,Freeform,Freeform – watch live TV & stream full episodes,Entertainment,2.5,18492,54.2119140625,Teen,0.5,"Freeform – Stream Full Episodes, Movies, & Live TV",3.7,29229,,0.0,0.74,4.465813957269479,4.266983884766044,-0.932838980935396,-2.2500795964046683,1.3172406154692724,0.24,0.0,0.0,,
692412579,Frozen Free Fall,Frozen Free Fall,Games,4.5,50593,259.8486328125,Everyone,0.9,Frozen Free Fall,4.3,1574197,37.0,0.0,0.86,6.197059080411442,4.704090432419371,0.2517176688858081,0.6380432665798778,-0.38632559769406966,-0.040000000000000036,0.0,0.0,,
362949845,Fruit Ninja Classic,Fruit Ninja Classic,Games,4.5,698516,99.7451171875,Everyone,0.9,Fruit Ninja Classic,4.3,85468,36.0,0.99,0.86,4.931803541339197,5.8441763583845265,0.2517176688858081,0.6380432665798778,-0.38632559769406966,-0.040000000000000036,84613.31999999999,691530.84,4.927438735936746,5.839811552982076
403858572,Fruit Ninja®,Fruit Ninja®,Games,4.5,327025,156.212890625,Everyone,0.9,Fruit Ninja®,4.3,5091448,41.0,0.0,0.86,6.7068413125878665,5.514580954333166,0.2517176688858081,0.6380432665798778,-0.38632559769406966,-0.040000000000000036,0.0,0.0,,
525790167,Fuel Rewards® program,Fuel Rewards® program,Lifestyle,4.5,2249,56.11328125,Everyone,0.9,Fuel Rewards® program,4.6,32433,46.0,0.0,0.92,4.5109871220675615,3.351989455435632,0.84399599379641,0.6380432665798778,0.20595272721653224,0.020000000000000018,0.0,0.0,,
709003148,GANMA,GANMA! - 漫画が制限ナシで読み放題のマンガアプリ,Books & Reference,4.5,31,69.802734375,Teen,0.9,GANMA! - All original stories free of charge for all original comics,4.7,57106,27.0,0.0,0.94,4.756681740995332,1.4913616938342726,1.0414221020999452,0.6380432665798778,0.4033788355200675,0.039999999999999925,0.0,0.0,,
417352269,GMX Mail,GMX Mail,Business,4.5,102,95.6884765625,Everyone,0.9,GMX Mail,4.3,258556,,0.0,0.86,5.412554620377888,2.008600171761917,0.2517176688858081,0.6380432665798778,-0.38632559769406966,-0.040000000000000036,0.0,0.0,,
571393580,Gangstar Vegas,Gangstar Vegas,Games,4.5,46705,1992.013671875,Mature 17+,0.9,Gangstar Vegas - mafia game,4.5,4830407,32.0,0.0,0.9,6.683983725038737,4.669363376415618,0.6465698854928766,0.6380432665798778,0.008526618912998885,0.0,0.0,0.0,,
1105855019,Gardenscapes,Gardenscapes - New Acres,Games,4.0,45227,186.8330078125,Everyone,0.8,Gardenscapes,4.6,4128732,,0.0,0.92,6.6158166933134055,4.6553977810544245,0.84399599379641,-0.08398744916625872,0.9279834429626688,0.12,0.0,0.0,,
406719683,GasBuddy,GasBuddy,Auto & Vehicles,4.5,145549,138.51171875,Mature 17+,0.9,GasBuddy: Find Cheap Gas,4.6,751551,42.0,0.0,0.92,5.8759584570015,5.163009225948144,0.84399599379641,0.6380432665798778,0.20595272721653224,0.020000000000000018,0.0,0.0,,
949870726,GearClub,Gear.Club - True Racing,Games,4.5,2793,2275.59375,Everyone,0.9,Gear.Club - True Racing,4.4,140658,37.0,0.0,0.8800000000000001,5.148164437937767,3.446070935701005,0.4491437771893432,0.6380432665798778,-0.18889948939053458,-0.019999999999999907,0.0,0.0,,
401818935,Genius Scan,Genius Scan+ - PDF Scanner,Business,4.5,916,41.3310546875,Everyone,0.9,Genius Scan - PDF Scanner,4.4,42492,,0.0,0.8800000000000001,4.628307172805736,2.96189547366785,0.4491437771893432,0.6380432665798778,-0.18889948939053458,-0.019999999999999907,0.0,0.0,,
329541503,Geocaching®,Geocaching®,Auto & Vehicles,3.5,12811,103.1552734375,Everyone,0.7,Geocaching®,4.1,62616,,0.0,0.82,4.796685320811827,4.1075830311913215,-0.14313454772126047,-0.8060181649123952,0.6628836171911348,0.12,0.0,0.0,,
698255242,Geometry Dash Lite,Geometry Dash Lite,Games,5.0,370370,65.876953125,Everyone,1.0,Geometry Dash Lite,4.5,6181640,58.0,0.0,0.9,6.791103709467831,5.568635801546313,0.6465698854928766,1.3600739823260142,-0.7135040968331375,-0.09999999999999998,0.0,0.0,,
1045901853,Geometry Dash Meltdown,Geometry Dash Meltdown,Games,4.5,117470,52.876953125,Everyone,0.9,Geometry Dash Meltdown,4.6,1591129,48.0,0.0,0.92,6.201705391285201,5.069926968752472,0.84399599379641,0.6380432665798778,0.20595272721653224,0.020000000000000018,0.0,0.0,,
1112307917,Geometry Dash World,Geometry Dash World,Games,4.5,5114,61.30078125,Everyone,0.9,Geometry Dash World,4.6,760628,63.0,0.0,0.92,5.881172308482441,3.708760723690317,0.84399599379641,0.6380432665798778,0.20595272721653224,0.020000000000000018,0.0,0.0,,
961889853,Get Em,Get 'Em,Games,4.0,40,686.091796875,Everyone 10+,0.8,Get 'Em,4.1,7904,21.0,0.0,0.82,3.897846931579571,1.6020599913279625,-0.14313454772126047,-0.08398744916625872,-0.05914709855500175,0.019999999999999907,0.0,0.0,,
1116215882,Glitch Fixers,Glitch Fixers - The Powerpuff Girls,Games,4.0,89,260.0078125,Everyone 10+,0.8,Glitch Fixers: Powerpuff Girls,4.4,39698,51.0,0.0,0.8800000000000001,4.598768627396783,1.9493900066449128,0.4491437771893432,-0.08398744916625872,0.5331312263556018,0.08000000000000007,0.0,0.0,,
422689480,Gmail,"Gmail - email by Google: secure, fast & organized",Business,4.0,135962,225.1318359375,Everyone,0.8,Gmail,4.3,4604324,,0.0,0.86,6.663165876743416,5.13341754442658,0.2517176688858081,-0.08398744916625872,0.3357051180520668,0.05999999999999994,0.0,0.0,,
411930498,GolfNow,"GolfNow – Book Tee Times, Golf GPS, Scorecard",Health & Fitness,4.0,7535,72.359375,Everyone,0.8,"GolfNow: Tee Time Deals at Golf Courses, Golf GPS",4.5,26102,,0.0,0.9,4.416673785333922,3.8770832566506495,0.6465698854928766,-0.08398744916625872,0.7305573346591354,0.09999999999999998,0.0,0.0,,
284815942,Google,Google – Search made just for mobile,Utilities,3.5,479440,171.6416015625,Mature 17+,0.7,Google+,4.2,4831125,,0.0,0.8400000000000001,6.684048274519831,5.680734264688428,0.054291560582274696,-0.8060181649123952,0.8603097254946699,0.14000000000000012,0.0,0.0,,
909319292,Google Calendar,Google Calendar – Make the most of every day,Business,4.0,7656,141.6279296875,Everyone,0.8,Google Calendar,4.2,858208,,0.0,0.8400000000000001,5.9335925585998925,3.884001924768787,0.054291560582274696,-0.08398744916625872,0.1382790097485334,0.040000000000000036,0.0,0.0,,
535886823,Google Chrome,Google Chrome – The Fast and Secure Web Browser,Utilities,3.5,55750,90.966796875,Mature 17+,0.7,Google Chrome: Fast & Secure,4.3,9642995,,0.0,0.86,6.984211941574979,4.746244871720197,0.2517176688858081,-0.8060181649123952,1.0577358337982032,0.16000000000000003,0.0,0.0,,
924620788,Google Classroom,Google Classroom,Education,4.0,5942,137.08984375,Everyone,0.8,Google Classroom,4.2,69493,,0.0,0.8400000000000001,4.841941060496874,3.7739326474676447,0.054291560582274696,-0.08398744916625872,0.1382790097485334,0.040000000000000036,0.0,0.0,,
842842640,Google Docs,Google Docs,Business,4.5,64259,190.728515625,Everyone,0.9,Google Docs,4.3,815981,,0.0,0.86,5.911680046387165,4.807933962767613,0.2517176688858081,0.6380432665798778,-0.38632559769406966,-0.040000000000000036,0.0,0.0,,
507874739,Google Drive,Google Drive - free online storage,Business,4.5,59255,177.0927734375,Everyone,0.9,Google Drive,4.4,2731171,,0.0,0.8800000000000001,6.436348892388541,4.772725002459211,0.4491437771893432,0.6380432665798778,-0.18889948939053458,-0.019999999999999907,0.0,0.0,,
1096918571,Google Duo,Google Duo - simple video calling,Social Networking,4.0,1033,42.4521484375,Everyone,0.8,Google Duo - High Quality Video Calls,4.6,2083237,,0.0,0.92,6.318738680383264,3.0141003215196203,0.84399599379641,-0.08398744916625872,0.9279834429626688,0.12,0.0,0.0,,
293622097,Google Earth,Google Earth,Auto & Vehicles,3.5,446185,35.490234375,Everyone,0.7,Google Earth,4.3,2338655,,0.0,0.86,6.368966159112555,5.649514965932737,0.2517176688858081,-0.8060181649123952,1.0577358337982032,0.16000000000000003,0.0,0.0,,
962194608,Google Photos,Google Photos - unlimited photo and video storage,Social Networking,5.0,88742,152.79296875,Everyone,1.0,Google Photos,4.5,10858556,,0.0,0.9,7.035772075443605,4.948129212291015,0.6465698854928766,1.3600739823260142,-0.7135040968331375,-0.09999999999999998,0.0,0.0,,
746894884,Google Play Movies  TV,Google Play Movies & TV,Entertainment,3.0,1195,61.8720703125,Teen,0.6,Google Play Movies & TV,3.7,906384,,0.0,0.74,5.9573122305126205,3.0773679052841563,-0.932838980935396,-1.5280488806585315,0.5952098997231355,0.14,0.0,0.0,,
842849113,Google Sheets,Google Sheets,Business,4.5,24602,278.8720703125,Everyone,0.9,Google Sheets,4.3,496399,,0.0,0.86,5.695830897937652,4.3909704141626165,0.2517176688858081,0.6380432665798778,-0.38632559769406966,-0.040000000000000036,0.0,0.0,,
879478102,Google Slides,Google Slides,Business,4.0,9920,238.0615234375,Everyone,0.8,Google Slides,4.2,244567,,0.0,0.8400000000000001,5.388397856278495,3.9965116721541785,0.054291560582274696,-0.08398744916625872,0.1382790097485334,0.040000000000000036,0.0,0.0,,
904418768,Google Street View,Google Street View,Auto & Vehicles,4.0,1450,91.4833984375,Everyone,0.8,Google Street View,4.2,2129689,,0.0,0.8400000000000001,6.32831618773674,3.1613680022349744,0.054291560582274696,-0.08398744916625872,0.1382790097485334,0.040000000000000036,0.0,0.0,,
414706506,Google Translate,Google Translate,Books & Reference,3.5,26786,62.2568359375,Everyone,0.7,Google Translate,4.4,5745093,,0.0,0.8800000000000001,6.759297063321937,4.4279078644992484,0.4491437771893432,-0.8060181649123952,1.2551619421017384,0.18000000000000016,0.0,0.0,,
1081561570,Google Trips,Google Trips – Travel planner,Auto & Vehicles,3.0,329,53.2099609375,Everyone,0.6,Google Trips - Travel Planner,4.1,26871,,0.0,0.82,4.429283828934124,2.5171958979499744,-0.14313454772126047,-1.5280488806585315,1.384914332937271,0.21999999999999997,0.0,0.0,,
344186162,Grand Theft Auto,Grand Theft Auto: Chinatown Wars,Games,4.0,15142,838.1689453125,Mature 17+,0.8,Grand Theft Auto: San Andreas,4.4,348962,26.0,6.99,0.8800000000000001,5.542778137306366,4.180183241848226,0.4491437771893432,-0.08398744916625872,0.5331312263556018,0.08000000000000007,2439244.38,105842.58,6.387255313052047,5.024660417593909
1057673686,Grim Tales,Grim Tales: The Final Suspect - A Hidden Object Mystery (Full),Games,4.5,86,767.91015625,Everyone 10+,0.9,Grim Tales: The Wishes CE,4.3,4923,20.0,0.0,0.86,3.692229835772755,1.9344984512435677,0.2517176688858081,0.6380432665798778,-0.38632559769406966,-0.040000000000000036,0.0,0.0,,
319881193,Grindr,"Grindr - Gay and same sex guys chat, meet and date",Social Networking,2.5,23201,76.6845703125,Mature 17+,0.5,Grindr - Gay chat,3.6,284795,31.0,0.0,0.72,5.454532360345888,4.365506704077209,-1.1302650892389299,-2.2500795964046683,1.1198145071657384,0.21999999999999997,0.0,0.0,,
392796698,GroupMe,GroupMe,Social Networking,4.5,28260,63.7666015625,Everyone,0.9,GroupMe,4.5,330761,,0.0,0.9,5.5195142962756005,4.4511721575125405,0.6465698854928766,0.6380432665798778,0.008526618912998885,0.0,0.0,0.0,,
352683833,Groupon,"Groupon - Deals, Coupons & Discount Shopping App",Lifestyle,4.5,417779,121.4814453125,Teen,0.9,"Groupon - Shop Deals, Discounts & Coupons",4.6,1370749,,0.0,0.92,6.136957937725577,5.620946606028844,0.84399599379641,0.6380432665798778,0.20595272721653224,0.020000000000000018,0.0,0.0,,
429775439,HBO GO,HBO GO,Entertainment,3.0,26278,39.205078125,Mature 17+,0.6,HBO GO: Stream with TV Package,3.8,87723,32.0,0.0,0.76,4.94311347550397,4.419592308299584,-0.7354128726318624,-1.5280488806585315,0.7926360080266691,0.16000000000000003,0.0,0.0,,
971265422,HBO NOW,"HBO NOW: Stream original series, hit movies & more",Entertainment,2.5,7477,39.140625,Mature 17+,0.5,HBO NOW: Stream TV & Movies,3.9,61201,,0.0,0.78,4.786758518402649,3.8737273806466788,-0.5379867643283281,-2.2500795964046683,1.71209283207634,0.28,0.0,0.0,,
589351740,HM,H&M,Lifestyle,3.0,687,26.1044921875,Everyone,0.6,H&M,3.7,41941,14.0,0.0,0.74,4.6226387811437375,2.8369567370595496,-0.932838980935396,-1.5280488806585315,0.5952098997231355,0.14,0.0,0.0,,
286911400,Hangman,Hangman.,Games,3.0,42316,4.544921875,Everyone 10+,0.6,Hangman,4.4,23302,12.0,0.0,0.8800000000000001,4.367393197922476,4.626504608459312,0.4491437771893432,-1.5280488806585315,1.9771926578478747,0.28000000000000014,0.0,0.0,,
643496868,Hangouts,Hangouts,Social Networking,4.0,36404,90.361328125,Everyone,0.8,Hangouts,4.0,3419249,,0.0,0.8,6.533930728579098,4.561149105695354,-0.34056065602479385,-0.08398744916625872,-0.25657320685853513,0.0,0.0,0.0,,
337402021,Harry Potter,Harry Potter: Spells,Games,4.0,17023,119.6015625,Everyone,0.8,Harry Potter: Hogwarts Mystery,4.4,1107310,,0.0,0.8800000000000001,6.04426922200076,4.2310360991465705,0.4491437771893432,-0.08398744916625872,0.5331312263556018,0.08000000000000007,0.0,0.0,,
506627515,Hay Day,Hay Day,Games,4.5,567344,108.376953125,Everyone,0.9,Hay Day,4.5,10053186,94.0,0.0,0.9,7.002303717770926,5.753846466300808,0.6465698854928766,0.6380432665798778,0.008526618912998885,0.0,0.0,0.0,,
493145008,Headspace,Headspace,Health & Fitness,5.0,12819,115.5576171875,Everyone,1.0,Headspace: Meditation & Mindfulness,4.6,77563,39.0,0.0,0.92,4.889654598475888,4.107854147536859,0.84399599379641,1.3600739823260142,-0.5160779885296042,-0.07999999999999996,0.0,0.0,,
969589921,Hello Kitty Lunchbox,Hello Kitty Lunchbox – Food Maker,Games,4.5,694,456.345703125,Everyone,0.9,Hello Kitty Lunchbox,4.2,51838,15.0,0.0,0.8400000000000001,4.714648237350973,2.841359470454855,0.054291560582274696,0.6380432665798778,-0.5837517059976031,-0.05999999999999994,0.0,0.0,,
768592901,Hide N Seek,Hide N Seek : Mini Multiplayer Game,Games,4.0,10358,176.4482421875,Teen,0.8,Hide N Seek : Mini Game,3.8,4719,54.0,0.0,0.76,3.673849977342949,4.0152759066818735,-0.7354128726318624,-0.08398744916625872,-0.6514254234656036,-0.040000000000000036,0.0,0.0,,
564540143,Hill Climb Racing,Hill Climb Racing,Games,4.5,108183,103.3046875,Everyone 10+,0.9,Hill Climb Racing,4.4,8923587,63.0,0.0,0.8800000000000001,6.950539462130447,5.034159020601892,0.4491437771893432,0.6380432665798778,-0.18889948939053458,-0.019999999999999907,0.0,0.0,,
1146465836,Hill Climb Racing 2,Hill Climb Racing 2,Games,4.5,33854,115.201171875,Everyone 10+,0.9,Hill Climb Racing 2,4.6,2750410,,0.0,0.92,6.439397438363093,4.529609989868901,0.84399599379641,0.6380432665798778,0.20595272721653224,0.020000000000000018,0.0,0.0,,
